Version Description,API number for each version,API_NAME,HEAD_FILE,OneUtopia1.0,OneUtopia1.1,OneUtopia1.2,OneUtopia1.3,OneUtopia1.4,OneUtopia1.5,OneUtopia1.6
,,MApi_JPEG_GetBuffLoadType_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_EnableISR_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_DisableISR_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_WaitDone_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_GetEXIFDateTime_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_GetEXIFOrientation_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_GetControl_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_GetFreeMemory_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_GetDataOffset_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_GetSOFOffset_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_SetNJPDInstance_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_SupportCMYK_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_SupportRGB_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_SetMHEG5_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_SetVerificationMode_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_GetVerificationMode_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_NJPD_Debug_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,MApi_JPEG_DisableAddressConvert_OJPD,apiJPEG_OJPD.h,0,0,0,0,0,0,0
,,JPEGRegisterToUtopia,apiJPEG_priv.h,0,0,0,0,0,0,0
,,JPEGOpen,apiJPEG_priv.h,0,0,0,0,0,0,0
,,JPEGClose,apiJPEG_priv.h,0,0,0,0,0,0,0
,,JPEGIoctl,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_EnableOJPD,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_Init_UsingOJPD,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_msAPI_JPEG_get_APP0_info,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_Init,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_DecodeHdr,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_Decode,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_Exit,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_GetErrorCode,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_GetJPDEventFlag,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_SetJPDEventFlag,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_Rst,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_PowerOn,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_PowerOff,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetCurVidx,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_IsProgressive,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_ThumbnailFound,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_GetWidth,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetHeight,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetOriginalWidth,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_GetOriginalHeight,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_GetNonAlignmentWidth,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetNonAlignmentHeight,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetAlignedPitch,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_GetAlignedPitch_H,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetAlignedWidth,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetAlignedHeight,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetScaleDownFactor,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_SetMaxDecodeResolution,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_SetProMaxDecodeResolution,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_SetMRBufferValid,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_UpdateReadInfo,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_ProcessEOF,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_SetErrCode,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_SetDbgLevel,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetDbgLevel,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetInfo,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetStatus,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetLibVer,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_HdlVidxChk,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_GetBuffLoadType,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_EnableISR,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_DisableISR,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_WaitDone,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetEXIFDateTime,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetEXIFOrientation,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetEXIFManufacturer,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetEXIFModel,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetEXIFFlash,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetEXIFISOSpeedRatings,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetEXIFShutterSpeedValue,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetEXIFApertureValue,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetEXIFExposureBiasValue,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetEXIFFocalLength,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetEXIFImageWidth,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetEXIFImageHeight,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetEXIFExposureTime,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetEXIFFNumber,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetFreeMemory,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetDataOffset,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetSOFOffset,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_SetNJPDInstance,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_SupportCMYK,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_SupportRGB,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_SetMHEG5,apiJPEG_priv.h,1,1,1,1,1,1,1
,,_MApi_JPEG_IsMPOFormat,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetMPOIndex,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetMPOAttr,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_DumpMPO,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_SetMPOBuffer,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_SetMPOMaxDecodeResolution,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_SetMPOProMaxDecodeResolution,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_SetVerificationMode,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetVerificationMode,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_NJPD_Debug,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetControl,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_GetEvent,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_JPEG_SetEvent,apiJPEG_priv.h,0,0,0,0,0,0,0
,,_MApi_NJPD_JPDCount,apiJPEG_priv.h,0,0,0,0,0,0,0
,,NJPEG_EXRegisterToUtopia,apiJPEG_v2.h,0,0,0,0,0,0,0
,,JPEG_Open,apiJPEG_v2.h,0,0,0,0,0,0,0
,,JPEG_Close,apiJPEG_v2.h,0,0,0,0,0,0,0
,,JPEG_Ioctl,apiJPEG_v2.h,0,0,0,0,0,0,0
,,JPEG_SetDbgLevel_V2,apiJPEG_v2.h,0,0,0,0,0,0,0
,,MApi_MBX_Init,apiMBX.h,1,1,1,1,1,1,1
,,MApi_MBX_DeInit,apiMBX.h,1,1,1,1,1,1,1
,,MApi_MBX_RegisterMSG,apiMBX.h,1,1,1,1,1,1,1
,,MApi_MBX_RegisterMSGWithCallBack,apiMBX.h,1,1,1,1,1,1,1
,,MApi_MBX_UnRegisterMSG,apiMBX.h,0,0,1,1,1,1,1
,,MApi_MBX_ClearMSG,apiMBX.h,0,0,1,1,1,1,1
,,MApi_MBX_SendMsg,apiMBX.h,1,1,1,1,1,1,1
,,MApi_MBX_GetMsgQueueStatus,apiMBX.h,0,0,1,1,1,1,1
,,MApi_MBX_RecvMsg,apiMBX.h,1,1,1,1,1,1,1
,,MApi_MBX_CheckMsg,apiMBX.h,0,0,0,0,0,0,0
,,MApi_MBX_SendMsgLoopback,apiMBX.h,0,0,0,0,0,0,0
,,MApi_MBX_Enable,apiMBX.h,1,1,1,1,1,1,1
,,MApi_MBX_RemoveLatestMsg,apiMBX.h,0,0,0,0,0,0,0
,,MApi_MBX_QueryDynamicClass,apiMBX.h,1,1,1,1,1,1,1
,,MApi_MBX_GenerateDynamicClass,apiMBX.h,1,1,1,1,1,1,1
,,MDrv_MBX_Init,drvMBX.h,1,1,1,1,1,1,1
,,MDrv_MBX_DeInit,drvMBX.h,0,1,1,1,1,1,1
,,MDrv_MBX_RegisterMSG,drvMBX.h,1,1,1,1,1,1,1
,,MDrv_MBX_RegisterMSGWithCallBack,drvMBX.h,0,0,0,0,0,0,1
,,MDrv_MBX_UnRegisterMSG,drvMBX.h,1,1,1,1,1,1,1
,,MDrv_MBX_ClearMSG,drvMBX.h,1,1,1,1,1,1,1
,,MDrv_MBX_SendMsg,drvMBX.h,1,1,1,1,1,1,1
,,MDrv_MBX_GetMsgQueueStatus,drvMBX.h,1,1,1,1,1,1,1
,,MDrv_MBX_RecvMsg,drvMBX.h,1,1,1,1,1,1,1
,,MDrv_MBX_CheckMsg,drvMBX.h,0,0,0,0,0,0,0
,,MDrv_MBX_SendMsgLoopback,drvMBX.h,0,0,0,0,0,0,0
,,MDrv_MBX_Enable,drvMBX.h,1,1,1,1,1,1,1
,,MDrv_MBX_RemoveLatestMsg,drvMBX.h,0,0,0,0,0,0,0
,,MDrv_MBX_SetPowerState,drvMBX.h,1,1,1,1,1,1,1
,,MDrv_MBX_SetInformation,drvMBX.h,0,0,0,0,0,0,0
,,MDrv_MBX_GetInformation,drvMBX.h,0,0,0,0,0,0,0
,,MDrv_MBX_SetDbgLevel,drvMBX.h,1,1,1,1,1,1,1
,,MDrv_MBX_GetLibVer,drvMBX.h,0,0,0,0,0,0,0
,,MDrv_MBX_GetInfo,drvMBX.h,0,0,0,0,0,0,0
,,MDrv_MBX_GetStatus,drvMBX.h,0,1,1,1,1,1,1
,,MDrv_MBX_SetCallDrvFlag,drvMBX.h,0,0,0,0,0,0,0
,,MDrv_MBX_GetCallDrvFlag,drvMBX.h,0,0,0,0,0,0,0
,,MFERegisterToUtopia,apiMFE_priv.h,0,0,0,0,0,0,0
,,MFEOpen,apiMFE_priv.h,0,0,0,0,0,0,0
,,MFEClose,apiMFE_priv.h,0,0,0,0,0,0,0
,,MFEIoctl,apiMFE_priv.h,0,0,0,0,0,0,0
,,_MApi_MFE_Init,apiMFE_priv.h,0,0,0,0,0,0,0
,,_MApi_MFE_Encode,apiMFE_priv.h,0,0,0,0,0,0,0
,,_MApi_MFE_GetVOL,apiMFE_priv.h,0,0,0,0,0,0,0
,,_MApi_MFE_CompressOnePicture,apiMFE_priv.h,0,0,0,0,0,0,0
,,_MApi_MFE_DeInit,apiMFE_priv.h,0,0,0,0,0,0,0
,,_MApi_MFE_PowerOff,apiMFE_priv.h,0,0,0,0,0,0,0
,,_MApi_MFE_GetOBuf,apiMFE_priv.h,0,0,0,0,0,0,0
,,_MApi_MFE_SetBitrateFramerate,apiMFE_priv.h,0,0,0,0,0,0,0
,,_MApi_MFE_SetColorFormat,apiMFE_priv.h,0,0,0,0,0,0,0
,,_MApi_MFE_ResetSPSPPS,apiMFE_priv.h,0,0,0,0,0,0,0
,,_MApi_MFE_SetFrameType,apiMFE_priv.h,0,0,0,0,0,0,0
,,_MApi_MFE_ISREnable,apiMFE_priv.h,0,0,0,0,0,0,0
,,_MApi_MFE_GetHWCap,apiMFE_priv.h,0,0,0,0,0,0,0
,,MFE_Open,apiMFE_v2.h,0,0,0,0,0,0,0
,,MFE_Close,apiMFE_v2.h,0,0,0,0,0,0,0
,,MFE_Ioctl,apiMFE_v2.h,0,0,0,0,0,0,0
,,mapi_mhl_MHLSupportPath,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_init,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_LoadEDID,apiMHL.h,0,1,1,1,1,1,1
,,mapi_mhl_ReadEDID,apiMHL.h,0,1,1,1,1,1,1
,,mapi_mhl_LoadDeviceCapability,apiMHL.h,0,1,1,1,1,1,1
,,mapi_mhl_SetVenderID,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_InvertCableDetect,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_VbusConfigSetting,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_CableDetectPadSetting,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_handler,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_PowerCtrl,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_CableDetect,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_CbusStatus,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_CbusWakeupIntFlag,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_ReadDevcapFlag,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_SrcRCPSupportFlag,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_SrcRAPSupportFlag,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_SrcMSGResponseFlag,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_SendMSGCmdFlag,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_SendRAPCmd,apiMHL.h,0,1,1,1,1,1,1
,,mapi_mhl_SendRCPCmd,apiMHL.h,0,1,1,1,1,1,1
,,mapi_mhl_SendRCP_PressRelease_Cmd,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_SendRCPAutoReleaseCmd,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_SendUCPCmd,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_SendWriteBurst,apiMHL.h,0,1,1,1,1,1,1
,,mapi_mhl_CbusSendUserWriteBurst,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_ReadDeviceCapacibility,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_GetDeviceCapacibility,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_GetExtendDeviceCapacibility,apiMHL.h,0,0,0,1,1,1,1
,,mapi_mhl_GetDeviceVenderID,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_GetWriteBurstData,apiMHL.h,0,1,1,1,1,1,1
,,mapi_mhl_Send3DInformation,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_CbusSendCommand,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_CbusIsolate,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_CbusWakeupIntSetting,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_AutoSwitchHandler,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_AdjustSettingIControl,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_AdjustImpedanceSetting,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_WakeupDetect,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_SetPowerState,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_SetHPD,apiMHL.h,0,1,1,1,1,1,1
,,mapi_mhl_SetPsCtrl,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_CbusControl,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_CbusGetStatusFlag,apiMHL.h,0,1,1,1,1,1,1
,,mapi_mhl_GetSWVersion,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_GetP4CL,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_GetMajorVersion,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_GetMinorVersion,apiMHL.h,0,0,0,0,0,0,0
,,mapi_mhl_RegisterCallBackFunctions,apiMHL.h,1,1,1,1,1,1,1
,,mapi_mhl_RegisterUcpCallBackFunction,apiMHL.h,0,1,1,1,1,1,1
,,MApi_MJPEG_Init,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_Rst,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_Stop,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_CheckDispInfoRdy,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_Play,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_Pause,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_Resume,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_StepPlay,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_IsStepPlayDone,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_StepDecode,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_IsStepDecodeDone,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_PushQueue,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetQueueVacancy,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_FlushQueue,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetESWritePtr,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetESReadPtr,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_EnableLastFrameShow,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_IsDispFinish,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_SetSpeed,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_SetFreezeDisp,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_SetBlueScreen,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_ResetPTS,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetPTS,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_AVSyncOn,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_IsAVSyncOn,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_IsReachSync,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetStatus,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetErrCode,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetErrCnt,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetFrameCnt,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetDispInfo,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_IsPlaying,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_IsIdle,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_IsIFrameFound,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_IsWithLowDelay,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetDecFrameInfo,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetDispFrameInfo,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_DbgSetMsgLevel,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_DbgSetData,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_DbgGetData,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_EnableDispCmdQ,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_PushDispCmdQ,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetDispCmdQVacancy,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_DispFrame,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_FreeFrame,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetNextDispFrame,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetNextDispQPtr,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_SeekToPTS,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_SkipToPTS,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_EnableTurboFWMode,apiMJPEG.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetSkipCnt,apiMJPEG_EX.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetDispFrmNum,apiMJPEG_EX.h,0,0,0,0,0,0,0
,,MApi_MJPEG_SetControl,apiMJPEG_EX.h,0,0,0,0,0,0,0
,,MApi_MJPEG_GetFreeStream,apiMJPEG_EX.h,0,0,0,0,0,0,0
,,MApi_PNL_GetLibVer,apiPNL.h,0,0,0,0,0,0,0
,,MApi_PNL_GetInfo,apiPNL.h,0,0,0,0,0,0,0
,,MApi_PNL_GetStatus,apiPNL.h,0,0,0,0,0,0,0
,,MApi_PNL_GetStatusEx,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_SetDbgLevel,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_IOMapBaseInit,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_PreInit,apiPNL.h,0,1,1,1,1,1,1
,,MApi_PNL_Init_Ex,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_SetOutput,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_ChangePanelType,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_TCONMAP_DumpTable,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_TCONMAP_Power_Sequence,apiPNL.h,0,0,0,0,0,0,0
,,MApi_PNL_TCON_Count_Reset,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_TCON_Init,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_GetDstInfo,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_Control_Out_Swing,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_ForceSetPanelDCLK,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_ForceSetPanelHStart,apiPNL.h,0,1,1,1,1,1,1
,,MApi_PNL_SetOutputPattern,apiPNL.h,1,1,1,1,1,1,1
,,MApi_Mod_Calibration_Setting,apiPNL.h,0,0,0,0,0,0,0
,,MApi_Mod_Do_Calibration,apiPNL.h,0,0,0,0,0,0,0
,,MApi_BD_LVDS_Output_Type,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_SetLPLLTypeExt,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_Init_MISC,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_GetMiscStatus,apiPNL.h,0,0,0,1,1,1,1
,,MApi_PNL_MOD_OutputConfig_User,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_MOD_OutputChannelOrder,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_HWLVDSReservedtoLRFlag,apiPNL.h,1,1,1,1,1,1,1
,,MApi_MOD_PVDD_Power_Setting,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_SetSSC_En,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_SetSSC_Fmodulation,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_SetSSC_Rdeviation,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_SetOSDSSC_En,apiPNL.h,0,0,0,0,0,0,0
,,MApi_PNL_SetOSDSSC_Fmodulation,apiPNL.h,0,0,0,0,0,0,0
,,MApi_PNL_SetOSDSSC_Rdeviation,apiPNL.h,0,0,0,0,0,0,0
,,MApi_PNL_SkipTimingChange,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_PreSetModeOn,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_OverDriver_Init,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_OverDriver_Enable,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_Get_TCON_Capability,apiPNL.h,0,0,0,0,0,0,0
,,MApi_PNL_SetPairSwap,apiPNL.h,0,0,0,0,0,0,0
,,MApi_PNL_SetExt_LPLL_Type,apiPNL.h,0,0,0,0,0,0,0
,,MApi_PNL_CalExtLPLLSETbyDClk,apiPNL.h,0,0,0,0,0,0,0
,,MApi_PNL_EnableInternalTermination,apiPNL.h,0,0,0,0,0,0,0
,,MApi_PNL_SetPowerState,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_SetDiffSwingLevel,apiPNL.h,0,0,0,0,0,0,0
,,MApi_PNL_OutputDeviceHandshake,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_OutputDeviceOCHandshake,apiPNL.h,0,0,0,0,0,0,0
,,MApi_PNL_SetOutputInterlaceTiming,apiPNL.h,1,1,1,1,1,1,1
,,MApi_PNL_GetPanelData,apiPNL.h,0,0,0,0,0,0,0
